icd9_code,Lab_CUI,normalized_co_occurrence_probability
0125,C1315166,0.005359385967427094
8774,C0362978,0.005357771816374203
0481,C1315166,0.005356985606743143
0051,C0362910,0.005356702401831163
3957,C0362923,0.005353028864545769
7788,C0362947,0.005345391772749202
3249,C0364479,0.005343321223190442
4341,C0362909,0.005343193788295485
0048,C0362947,0.005341993055648849
4719,C0362909,0.005341664958099799
3807,C0364055,0.00533850533347585
8774,C0364479,0.005338024135844349
5222,C0365392,0.0053360312632828606
9543,C0362947,0.0053359767563789596
9648,C0365392,0.005334914993579982
437,C0364055,0.00532935626249746
8365,C0364055,0.005329079419110455
4651,C0364207,0.005326891455473359
437,C0364207,0.005326574481411691
9923,C0364207,0.005325306894144241
3975,C0364207,0.005323881449117577
8412,C0364968,0.0053182831905721475
8365,C0550447,0.00531575496928018
3749,C0362907,0.005315198317970014
9900,C0364968,0.005315171813146153
5114,C0364968,0.0053149774510520146
9969,C0362906,0.00531228501913514
3329,C0550440,0.005309346009563255
7865,C1369594,0.0053081514801573615
3885,C1369594,0.0053081514801573615
4651,C0550440,0.00530758677840617
4574,C1369594,0.005307355371680112
5369,C0364127,0.005305510075124293
0202,C1369594,0.005304703088180298
0294,C1369594,0.005304437979190128
8412,C0364127,0.0053035390754181755
8106,C0362910,0.005303285773991754
0110,C0362910,0.0053031609398607165
9928,C0362934,0.005303136419435983
8417,C0362934,0.005303001560417729
0125,C0550246,0.005302768635337378
7931,C0364127,0.0053024445935217655
9969,C0362923,0.005301788081861474
5091,C0550246,0.005300611809448795
4582,C0368013,0.0052995971435233005
570,C0368013,0.005299110469608304
3771,C0368013,0.005297164505321368
0125,C0368013,0.0052969213420309665
4292,C0362978,0.005296131187503026
4620,C0362978,0.005295841356697281
8417,C0362978,0.005295261772960666
3539,C0368013,0.005294490713632065
3452,C0364096,0.0052941649879415685
3452,C0368013,0.005292790359710332
7915,C0366777,0.005291940517860604
5423,C0364290,0.005288798462014643
9396,C0366777,0.00528575554710795
3771,C0486259,0.005282219670863213
8412,C0365095,0.005281204641035932
9659,C0486259,0.005279648041501613
3406,C0362947,0.0052793726312617304
4675,C0486259,0.0052783629947515415
7869,C0362947,0.005277537163416284
5114,C0362908,0.005277029064559195
7915,C0362947,0.005276619820888399
9396,C0368013,0.005276077429214494
3975,C0486259,0.005276008404088641
4675,C0362908,0.0052751855259811605
6561,C0362908,0.005274955157727007
9969,C0486259,0.00527301413605134
7869,C0362908,0.005272422192487853
9815,C0486259,0.005269381973710515
3963,C0362947,0.005267765604647433
3886,C0363885,0.005267202053120362
8801,C0363885,0.005265844391274685
570,C0363885,0.005264939601226948
3452,C0362909,0.005259824877331286
5771,C1315166,0.005259645217019718
9737,C1315166,0.005259645217019718
9900,C0364207,0.005259316559170508
3951,C0362908,0.005259099387615713
9900,C0364133,0.005259002871630033
4651,C0364133,0.005258846039328618
3749,C0363885,0.005258838910769301
863,C0364133,0.005258218786568716
8164,C0362909,0.005258127487819752
3452,C0364207,0.005257905206048397
7902,C1315166,0.005257517005849312
341,C0364479,0.005257411590547444
4574,C0364479,0.005256807914914082
3699,C0365392,0.005256624102040836
3975,C0364133,0.005255867677540382
7902,C0364479,0.005255802040602402
3774,C0364961,0.005254377932340044
0048,C0363885,0.005254327327226664
7865,C0364961,0.005252860125368961
3731,C0364961,0.005252556649961354
0048,C0362923,0.005251258773005211
9606,C0364674,0.005249990899536083
4824,C0362910,0.005249867087549455
843,C0362910,0.005249867087549455
7939,C0362909,0.005249465906804925
0092,C0364674,0.005248443592581863
8774,C0362934,0.005245426397974108
8627,C0362934,0.005244624518529876
9648,C0362907,0.005243997901623481
4442,C0362907,0.005243486562300541
8395,C0362906,0.0052424823829018835
3764,C0363876,0.00524227523557952
4675,C0362907,0.005241612348202127
3892,C0364055,0.0052408753539948515
4709,C0363876,0.005239698520420015
8106,C0362906,0.005237721375230172
3511,C0550447,0.005235799738777415
4413,C0364674,0.005234551292514507
5222,C0550440,0.005234290366549715
5222,C0364968,0.005234071250332262
3952,C0550447,0.0052336872683523385
9648,C0550440,0.005233246875084496
5423,C0364968,0.005233111381639524
6561,C0364674,0.005233011411850721
0051,C0362978,0.005231753146300136
4413,C0550440,0.005231508477462457
7939,C0362906,0.005230681000508696
0881,C0364961,0.005230178708061146
9659,C0364096,0.005224053734642786
4413,C0364096,0.005223726239967971
3378,C0550246,0.0052197989167928095
0061,C1315166,0.0052196821060440084
3511,C0550246,0.005219605259194306
8395,C0550246,0.005217669328089727
5359,C0362947,0.005213810944063075
3799,C0364127,0.0052107210303265076
570,C1369594,0.005194405735618405
5423,C0368013,0.005192051343986514
4442,C0364133,0.005191583164246997
4241,C0364133,0.005191427967680931
3539,C0364207,0.005191272778680634
0481,C0364133,0.005190962423375123
4341,C0368013,0.005190855586746598
5114,C0368013,0.005190377409592183
3749,C0364207,0.00519003153897946
8774,C0364207,0.00518941110060551
0051,C0366777,0.005187868157584088
5495,C0362934,0.0051877139737300905
5022,C0365095,0.005182344794567507
437,C0362909,0.0051794846524932285
8753,C0364290,0.005177857167008587
8106,C0362909,0.005175574210531374
3791,C0365091,0.005174495031706879
7865,C0364479,0.005170482299343248
7869,C0362978,0.0051701164123879265
7915,C0362978,0.005169264137266469
4651,C0362907,0.005169201381870306
5022,C0362907,0.0051690329393136135
4719,C0362907,0.0051681908606725
6561,C0362907,0.00516768572077608
3973,C0362978,0.005167134450748299
3971,C0362908,0.0051666599029930906
7939,C0484851,0.005163347760442034
0481,C0363885,0.005163130146621644
3539,C0363885,0.005163130146621644
3959,C0362906,0.005159982681350036
0125,C0550440,0.0051583671132034254
3791,C0364201,0.0051583671132034254
5651,C0365091,0.005158092134451965
5651,C1315166,0.0051577351412131316
4442,C0550440,0.005157336065983537
341,C1315166,0.0051572695583350005
0044,C0362906,0.005156677862028225
0481,C0550440,0.005156648887640035
8395,C0364096,0.005153920948954896
4442,C0364096,0.005153758967153506
7932,C0484851,0.005152051619959673
8775,C0364968,0.005151779622645602
4399,C0364096,0.00515165395796799
4709,C0550447,0.005150831935931023
3329,C0364968,0.00515045294073006
7915,C0362923,0.005149597312132723
4709,C0364968,0.005149505651368399
4341,C0364968,0.005148937413921413
4519,C0362947,0.005147793356648829
3452,C0362947,0.005147643476367347
7869,C0362910,0.005143023538380146
527,C0362910,0.005143023538380146
4610,C0362910,0.00514265829301932
0118,C0362947,0.0051419532859982055
0118,C0362958,0.005141853549508711
0881,C0362947,0.005140308036532331
8106,C0366777,0.005135829047150741
4709,C0550246,0.005133741568097734
0051,C0362934,0.005128293152207246
3807,C0364961,0.005125539264434956
4709,C0364133,0.005124156882859045
0234,C0362958,0.005123555480283141
5022,C0364207,0.005123542685731232
4652,C0364207,0.005123235632077908
0359,C0364133,0.0051227751077238355
3424,C0364961,0.005119888770772004
3807,C0364127,0.005118722649703696
4241,C0364961,0.0051169188954456185
4594,C0364127,0.005115532436176494
3424,C0364127,0.005114682258678725
7906,C0364127,0.0051138323109431345
9604,C1114256,0.005113439609662036
0294,C0364127,0.005112982592876594
0012,C0364674,0.005112191838224763
7841,C0364674,0.005111889144801077
5102,C0363876,0.005110967790891248
3806,C0363876,0.005110335777243284
3514,C0364674,0.005107352238246478
0048,C0362978,0.005106640104728593
4029,C0363876,0.0051059152375185
3424,C0364674,0.005105841390757826
3886,C0364055,0.005100835136562984
8801,C0486259,0.00510021765554782
5795,C0486259,0.0050998008262419766
3764,C0365392,0.005097989053840572
8365,C0363876,0.0050977221380804775
0125,C0364055,0.005095757312052364
437,C0365392,0.005095301015014449
5091,C0365392,0.005095301015014449
3539,C0362907,0.005095260975384814
0481,C0362907,0.005095260975384814
4652,C0362907,0.00509492803405881
4719,C0486259,0.005094387079803881
0118,C0368036,0.005093801715696416
560,C0368013,0.005092376657998124
5795,C0365095,0.005091948270832752
8801,C0368013,0.005091198734183698
4399,C0364055,0.005090687697443944
458,C0365095,0.005090021253031358
8627,C0362910,0.005089598675415098
8151,C0362906,0.005087782388167402
0294,C0368013,0.005086961871904111
843,C0362906,0.005085201069986307
4413,C0368013,0.005085080660434631
5136,C1369594,0.005084760112129475
5013,C1369594,0.005084760112129475
0048,C0362906,0.00508399718285923
3807,C1369594,0.005083990930108994
5651,C0364479,0.005083944642777019
4824,C0366777,0.0050837879830406595
843,C0366777,0.0050837879830406595
4399,C0368013,0.005083670493384512
0110,C0366777,0.005083553008139052
8106,C0365095,0.005082752089912635
0151,C0362909,0.005082599557299578
9900,C0364096,0.005082325017332808
5091,C0550440,0.005081098151178317
503,C0362908,0.005080952678746324
3736,C0362906,0.00507935795216889
3932,C0362906,0.00507901457900259
5022,C0362908,0.005078270733129645
437,C0362908,0.00507804734144958
5013,C0363885,0.005073290098144459
3951,C0364055,0.005072610782225732
4620,C0362934,0.0050721518520115095
0048,C0362908,0.005072021793142941
9969,C0362908,0.005071130106755544
4603,C0364290,0.005069403188525751
7768,C0364968,0.005068714915737616
3328,C0364290,0.005068150378040037
9357,C0364968,0.005067405611717003
8753,C0364968,0.005067031625701111
3771,C0364290,0.005066647668825083
9955,C0363876,0.005064067115917902
8164,C0364968,0.0050621738819283755
0881,C1369594,0.005061512048040631
8106,C0364968,0.005061053937617308
0110,C0364968,0.00506086731933087
0063,C0364055,0.005057538236761665
9648,C0364207,0.005056875958048156
0118,C0362900,0.005056648063510671
2181,C1315166,0.005056504859623992
8395,C0364133,0.005056268276316775
4341,C0364133,0.005055964479888505
5114,C0364133,0.005055660713079406
8775,C1315166,0.005054901425612107
4675,C0364207,0.0050547495903238236
3511,C1315166,0.00505421449216536
8891,C1315166,0.0050532988165028865
8753,C1315166,0.005053069939646303
3777,C0484851,0.005052108840500419
3249,C0550246,0.005051128256169172
9659,C0550246,0.005048301376928851
0051,C0362923,0.00504781041048895
3452,C0362978,0.0050473671868262095
8151,C0550246,0.005047359654175023
0124,C0364290,0.0050459341592667415
3965,C0803387,0.005043827964393444
4561,C0803387,0.005043009273690757
5593,C0362910,0.005036171753371081
7841,C0364127,0.005024990797829537
3699,C0362907,0.005023628521843242
8456,C0364127,0.005023314235467232
4709,C0362907,0.005022476294244653
570,C0364127,0.005022057408582798
437,C0362907,0.00502132449490386
8365,C0362907,0.005021159987086787
863,C0362907,0.005020995488004103
8753,C0364127,0.005020173123582146
8775,C0362909,0.005019991367221006
3514,C0365392,0.005019287744440419
4651,C0362947,0.00501708857851991
5091,C0362947,0.005016794972501368
0481,C0365392,0.005016102473725282
4413,C0365392,0.005015571913717945
8151,C0365392,0.005015041444632579
4652,C0362906,0.0050120829643727225
9648,C0364096,0.005012006715050741
4719,C0362906,0.005011572716241417
4399,C0362906,0.005010892516293662
8417,C0362906,0.005010042476654925
4610,C0362906,0.0050086828990232694
3378,C0550440,0.0050085710091961055
4685,C0486259,0.005008545959789505
7915,C0362906,0.0050081732114886455
3777,C0486259,0.005008135178474349
7768,C0486259,0.005007108463909704
3952,C0550440,0.005006557684446713
3973,C0362906,0.005005626033547448
0118,C0362906,0.005004777440506438
4292,C0550440,0.0050045456702423165
4709,C0486259,0.005004440601017446
8801,C0365095,0.00499741101229265
3799,C0364479,0.004997396155804164
4603,C0364479,0.004997203027961276
8106,C0362923,0.004996914156804131
0110,C0362923,0.004996800850086883
3764,C0364479,0.004995658440163585
8753,C0364479,0.004994886436110451
9543,C0362923,0.004991819469633077
5423,C0364133,0.0049889840266669075
7931,C0364961,0.004988737838910855
4442,C0364207,0.00498868348841986
4685,C0368013,0.004987451078771927
0113,C0364479,0.004985445038448177
4719,C0362978,0.004985415889078039
7788,C0362978,0.004985277919135422
4519,C0362978,0.004985277919135422
3328,C0364968,0.0049850914830846475
4574,C0364968,0.0049849069225093865
8106,C0364207,0.00498477915628135
5423,C0550447,0.004984722372992279
503,C0364968,0.004984168790779935
4341,C0550447,0.004983799791244256
8164,C0362910,0.004982742772129051
5369,C0364055,0.004981891633962209
8753,C0362908,0.0049812061393968345
8774,C0550447,0.004981033703332665
4519,C0364968,0.004980849385807384
527,C0366777,0.00497969999335019
7869,C0366777,0.00497969999335019
4610,C0366777,0.004979353385852052
3424,C0364055,0.004978220518324231
458,C0364055,0.0049779584632830545
5136,C0363885,0.0049756550035084035
341,C0364674,0.004973973421487826
9356,C0363885,0.004973926463122827
3806,C1369594,0.004971695202455978
5061,C1369594,0.004969932931983473
9356,C1369594,0.004968926373875198
5061,C0363876,0.004968491825710983
5795,C0550246,0.004968288827879532
437,C0364674,0.004968062309904579
3814,C0550246,0.004967916700026694
3129,C1369594,0.0049671656903838325
0206,C0364055,0.004966711172310073
8775,C1369594,0.004966662823281995
5423,C0550246,0.004965870802380781
0202,C0550246,0.004965498967386778
5423,C1369594,0.004964149722307427
5114,C1369594,0.004962391774920586
8106,C0364674,0.004961867861177551
3452,C0362934,0.0049568402459311345
4594,C0364290,0.004956659193457838
7841,C1315166,0.00495614665629213
3807,C1315166,0.004955921167081522
3424,C0364290,0.004955675197766095
0359,C0364290,0.004951742370980974
3424,C1315166,0.0049516400210234115
4675,C0362947,0.004950049744025769
9357,C0362907,0.004949668417264112
4399,C0362907,0.004946254335992914
843,C0362923,0.004946016034406812
4824,C0362923,0.004946016034406812
3973,C0362947,0.004945262117295341
0239,C0362958,0.004942806960849016
3943,C0364096,0.004941826998749692
3539,C0364096,0.004939792007745929
3511,C0365392,0.004939344938448846
6561,C0364096,0.00493854037842263
3951,C0368036,0.0049377434767923015
503,C0362909,0.0049373976712336525
458,C0362909,0.0049373976712336525
5114,C0362906,0.004936198861423466
5359,C0362906,0.004935190880750003
4675,C0362909,0.004933992936273341
6561,C0362909,0.0049338138447570625
3249,C0550440,0.004932825713731558
3699,C0550440,0.004932659951250288
5423,C0550440,0.004931831273778398
9396,C1315166,0.004931665565265784
5061,C0364127,0.00493063327629962
3975,C0362910,0.0049289588130054015
3803,C0364201,0.004927691256944738
8627,C0366777,0.004927653067549734
3975,C0550440,0.004927525773018069
0061,C0364674,0.004924379688954846
5359,C0362978,0.004923185870414996
3406,C0362978,0.004922912723918424
9648,C0364133,0.004921095405391772
4413,C0364133,0.004919609589456515
3728,C0486259,0.0049158442659812535
8456,C0364479,0.004910836836391371
9737,C0364479,0.004909884797723659
4399,C0486259,0.004909175289921734
9341,C0364479,0.004909123381212612
3749,C0484851,0.004904031983709998
3420,C0365095,0.004900991694899746
3424,C0365095,0.004900368905594641
9357,C0365095,0.004900161337528495
503,C0365095,0.004900161337528495
4341,C0365095,0.004898293862949779
4652,C0362947,0.004884903411028372
3885,C0362908,0.004883855537607297
3420,C0550246,0.004883211818089865
527,C0362947,0.004882462074315504
8753,C0550246,0.004882111194175008
3129,C0368013,0.0048816305873570845
8154,C0368013,0.0048807201730258175
3424,C0368013,0.004880037541863136
458,C0368013,0.004879810032338773
4620,C0362908,0.004877580598015506
5022,C0368013,0.0048770812509097965
4685,C0363885,0.004876106234953105
8417,C0362910,0.004875878631574735
5593,C0366777,0.004875604187632408
0202,C0362907,0.004874908859653991
8395,C0362907,0.004874748208985708
3764,C0363885,0.004873556551082377
8774,C0362907,0.0048720184523412926
0139,C0484851,0.004871259813299129
0118,C0362908,0.004870024681777534
4709,C0364096,0.004869613775110171
9606,C0364055,0.004868634081119982
3965,C0364961,0.004868426749543124
341,C0364055,0.004861425062116314
3699,C0364055,0.004859882509153319
3771,C0365392,0.004859243392601432
3959,C0362978,0.00485757810044238
4574,C0362909,0.004856601995830357
3424,C0362909,0.004856071200515819
3228,C1369594,0.004854896438748077
4674,C1315166,0.004854842033388436
8365,C0550440,0.004854797672821758
0206,C0362906,0.004854499519366558
3777,C1369594,0.004854402641466933
0881,C0362978,0.004854069246774076
3886,C1315166,0.004853068119656661
4341,C0364207,0.004853063138222866
3749,C0362909,0.00485235824737946
8151,C0364207,0.004851740858736828
3406,C0364207,0.004851593974599249
4603,C1315166,0.004851516801057016
458,C1369594,0.004851441555233493
315,C0362906,0.0048501961447014064
3329,C1315166,0.004849080627156461
9356,C0364290,0.0048475846282982045
0118,C0362909,0.004845827488210503
527,C0362923,0.0048442141830629835
7869,C0362923,0.0048442141830629835
3406,C0362934,0.004841138430751998
5022,C0364290,0.004841064203444747
4292,C0362934,0.004841013173233432
9923,C0362934,0.004840887920930234
3965,C0363876,0.004834899379148777
3328,C0364127,0.00483385086626278
3764,C0364127,0.004833241763297126
3249,C0364127,0.004833241763297126
5771,C0363876,0.004825541842336509
3391,C0364674,0.004824992700220738
4574,C0363876,0.004824336540242429
8456,C0486259,0.004823752606462947
3774,C0364479,0.0048237035139214995
8164,C0366777,0.004823553353488158
3951,C0364290,0.0048225462215734346
9928,C0362910,0.004822443472024318
3699,C0486259,0.00482136244401465
3814,C0550447,0.0048202095399724944
7865,C0550447,0.0048202095399724944
8395,C0362947,0.004820025921988278
3378,C0550447,0.004819670564289419
4241,C0486259,0.004819372096375307
3424,C0550447,0.004819131685500847
9357,C0550447,0.0048189520807655865
4413,C0363876,0.004818617961057253
8151,C0362947,0.004818462663148206
8365,C0486259,0.004818377417929872
0063,C1315166,0.004817150540712665
3952,C0364968,0.004816259300657476
0481,C0364968,0.004815541634508745
5022,C0364968,0.004815541634508745
3959,C0362947,0.004815054744669112
5013,C0365095,0.0048099343854110166
8076,C0365095,0.004809525134789206
560,C0365095,0.004808502253043632
6561,C0362958,0.004804870840628751
5091,C0362907,0.00480001447870861
4582,C0550246,0.004799969792634528
458,C0364096,0.00479941398565284
4574,C0550246,0.00479906504341413
7966,C0368036,0.004798451735161813
3952,C0364096,0.004798190712899764
0481,C0364096,0.004797579264343393
0063,C0364674,0.004796336371557555
8627,C0362923,0.004793310453910612
4610,C0362923,0.004792872169519263
8395,C0364207,0.004785618708414997
3952,C0364133,0.004785182794705926
4413,C0364207,0.004784456413517831
9900,C0362906,0.004783573819306884
5359,C0362934,0.004783535644898085
4399,C0362934,0.0047830394220889525
4675,C0362906,0.0047820996880845205
8774,C0362906,0.004781281041400817
0202,C0550440,0.004780713302182211
4709,C0550440,0.004780713302182211
5013,C0368013,0.004780557372783574
3424,C0365392,0.004780181134588692
9357,C0365392,0.004780010947211052
9609,C0363885,0.004779757079200687
3951,C0362958,0.004778864938495755
5369,C0363885,0.00477871114814867
3777,C0368013,0.004778094771421192
8774,C0550440,0.004777805853934303
8365,C0365392,0.004777629344815003
5771,C0368013,0.004777199784841218
9737,C0368013,0.004777199784841218
9341,C0368013,0.004776305067308767
3129,C0362909,0.004775787357088253
8164,C0365392,0.00477524964650402
7906,C0368013,0.004774739958657762
5222,C0362909,0.004774565428095834
3771,C0362909,0.004774216397686574
8365,C0363885,0.004772651985917747
437,C0368013,0.004772505516539311
863,C0362909,0.004771774330928409
9648,C0362947,0.004754423796755172
4341,C0362947,0.004753861439151177
7966,C0484851,0.004751423610569446
8412,C1315166,0.004748495324751031
0012,C0364055,0.004746840958193383
8076,C0364055,0.004746588530892042
5423,C1315166,0.004746318718606368
4029,C0364055,0.004744317653158548
4674,C1369594,0.004743784152607741
0012,C1369594,0.004743056806808875
6561,C1315166,0.004742839473790171
5593,C0362923,0.0047424048556340154
4574,C0364055,0.004742300556774964
3420,C0364055,0.004742300556774964
2181,C0364127,0.004741556499374943
3774,C0364127,0.004741356515853196
5771,C0364127,0.004740556716931306
5136,C0364290,0.004737947556680166
8891,C1369594,0.00473748642199881
8076,C0364290,0.004737472726028924
5369,C0364479,0.004737315629735729
3886,C0364290,0.004736523293459442
3249,C0550447,0.00473605203350534
7768,C0364479,0.004735835843322264
8775,C0364479,0.004735650922099657
4594,C0364479,0.004735466012446556
3328,C0364479,0.004735466012446556
527,C0362978,0.004734642818303051
0202,C0550447,0.0047346353639248304
9737,C0364290,0.004734388184580301
5013,C0486259,0.0047334212210194855
8106,C0364055,0.004732738090897143
3539,C0364968,0.004732334723493857
9659,C0364968,0.004732157825341921
5061,C0364961,0.0047314542686746714
6561,C0364968,0.004730919834847435
4399,C0364968,0.0047307430214181025
3378,C0486259,0.0047296934096762765
4574,C0486259,0.0047296934096762765
3249,C0486259,0.004729301282086913
5222,C0364096,0.004728436895587617
3952,C0362907,0.0047270279686678325
4719,C0362934,0.004725682328359625
7788,C0362934,0.004725559469408386
0113,C1369594,0.004725412990421725
8164,C0362934,0.0047243311612074805
8417,C0366777,0.004719445822078624
3975,C0366777,0.004719003186315106
8753,C0364133,0.004718311383110467
3975,C0364961,0.004717813317541923
863,C0364207,0.004716731272926001
5495,C0362910,0.004715566973781572
7865,C0550246,0.004715453440084646
4594,C0550246,0.004715096648382478
3424,C0550246,0.004714383194622364
570,C0365095,0.004711709281568557
3328,C0365095,0.004711306967262526
8874,C0364674,0.004709442410086026
4399,C0365095,0.004706081880683548
8753,C0550440,0.004705958322362958
3511,C0364674,0.004705479582901751
458,C0364674,0.004704631099920729
7906,C0364674,0.00470378286174149
4582,C0365392,0.004702117664627367
5423,C0365392,0.004699934478242389
8395,C0365392,0.004699430896307289
570,C0362909,0.0046940926455745005
3952,C0362909,0.0046915108523994595
8164,C0362923,0.004691497388130243
3886,C0363876,0.004688636671341933
437,C0362947,0.0046874252421255985
6561,C0362947,0.004686452489313138
0110,C0362947,0.004684369105588416
4674,C0363885,0.004683161421454066
0392,C0363885,0.004682543890371531
3807,C0363885,0.0046821322753029205
3452,C0362908,0.004679750927407842
5771,C0363885,0.004679663799137638
8164,C0362908,0.004677869533499679
5102,C0368013,0.004677168053290366
4651,C0362978,0.004675051929582789
5091,C0362978,0.004674789861499644
4652,C0362978,0.004674658836262346
8151,C0362978,0.004674134793999131
0110,C0362978,0.004671908661409172
4675,C0362934,0.004667585707983293
9928,C0366777,0.004667389124593192
8106,C0362934,0.0046657615748428635
4620,C0362910,0.004662125634851056
8774,C0362910,0.004661900627369668
9396,C0363885,0.004659990637654342
4341,C0364096,0.004655814177177288
0151,C0363876,0.004655238631783121
0359,C0364096,0.004654918933431874
8456,C0550447,0.004654714344885329
4603,C0550447,0.004654190152266786
9737,C0550447,0.004653840742885891
7768,C0550447,0.004653666053902061
8412,C0550447,0.004653491375388053
3420,C0550447,0.004653142049765737
8164,C0364096,0.0046529801813574925
8753,C0550447,0.004652094324076662
4594,C0364968,0.004652094324076661
3943,C0364207,0.00465127833367166
5222,C0364207,0.00465127833367166
3807,C0364479,0.004651276213254737
5222,C0364133,0.004650994211555739
458,C0364133,0.004650852160888435
3886,C0364479,0.004650729197247369
7676,C0364479,0.004650364576966628
4709,C0364207,0.004650284027478445
5114,C0364207,0.004649574016511226
0481,C0364207,0.004649432035085421
4582,C0364479,0.0046492709899061775
0221,C0364127,0.0046482277613846
4399,C0364207,0.004648154513653891
5651,C0364127,0.004646850097104787
570,C1315166,0.00464657395213354
3514,C1315166,0.004646359957797338
3975,C0364968,0.00464599009039838
3771,C1315166,0.004644862437810034
9396,C0362907,0.00464089354262998
7865,C0486259,0.004638006110329237
5222,C0486259,0.004636848031627641
9357,C0486259,0.004636655063367675
5423,C0486259,0.00463588331844377
9912,C0486259,0.004634726085265473
6561,C0486259,0.004632798387175286
8456,C0550246,0.004632354359814745
5103,C0364055,0.004631614863877509
3420,C0550440,0.004631502291649812
3511,C0550440,0.004631344697863337
9357,C0550246,0.00463006827508941
3806,C0364055,0.004629386745809552
3452,C0362906,0.004629344415093555
4620,C0362906,0.004628865795339791
9659,C0550440,0.004628824360112672
4341,C0550246,0.004628486655046944
8164,C0362906,0.0046279087925773996
9396,C0364127,0.004627826484499951
0221,C1369594,0.00462781498576324
9356,C0364055,0.004626665811316516
0392,C0364290,0.004626142847097841
9341,C1369594,0.004624964705338718
8891,C0364055,0.004622712638880367
341,C0364290,0.004622650913303655
9357,C0364290,0.00462102278236242
4709,C0365392,0.004620207467550509
8164,C0362947,0.004619490637500802
0221,C0365095,0.004618538500294212
5369,C0365095,0.0046183404590562135
6561,C0364055,0.004618025237665516
7865,C0365095,0.004616756616405143
8164,C0364055,0.004616053861673605
4341,C0362978,0.004613072851149722
437,C0362978,0.004612554267669188
8412,C0362909,0.004612402727366788
6561,C0362978,0.004611646970130646
6561,C0365095,0.004611417534792219
4652,C0362934,0.00461033707523485
3749,C0362934,0.004609614360472025
9923,C0362910,0.0046086822358889735
4399,C0362910,0.0046086822358889735
8417,C0362923,0.0045896768450293364
3975,C0362923,0.00458925348254399
8775,C0364096,0.004586914350210926
3424,C0364096,0.0045861768268129
5102,C0363885,0.004586126832060213
5022,C0364096,0.004584260149239588
8874,C0363885,0.0045839004458205984
863,C0364096,0.004583818020114863
3228,C0363885,0.004583293548170063
503,C0364133,0.0045831055548483015
7906,C0364133,0.004582684399175558
7865,C0363885,0.0045818779509461845
9659,C0364207,0.0045815616184979105
5102,C0364674,0.004578743541254483
3975,C0362907,0.004576108691704575
3973,C0362908,0.004573736111991041
7865,C0364674,0.0045729302010497205
5795,C0550447,0.0045707387080418625
503,C0550447,0.004569189245793557
7906,C0550447,0.0045686729440585425
5651,C0368013,0.004568554051352254
458,C0364968,0.004567984686094594
8891,C0368013,0.004566396065850539
7841,C0364479,0.004564491193656905
5061,C0364479,0.004564131925534836
5495,C0366777,0.004563269865510565
8774,C0366777,0.00456316212621528
5771,C0364479,0.004562156754507272
4709,C0362947,0.004556628558823179
4442,C0362947,0.0045563567526483734
9900,C0362947,0.004556084972250013
5114,C0362947,0.0045559490917158555
3424,C0550440,0.004555621932126003
503,C0550440,0.004555466410337926
863,C0362947,0.004555405634002004
3749,C0362910,0.004555236776776206
3886,C0364127,0.004554492678914781
4341,C0550440,0.004554067093988592
0092,C0363876,0.004552759408073122
5091,C0362934,0.004552599410213647
4413,C0362934,0.004552360884546586
8151,C0362934,0.004552003133291577
3420,C0364127,0.004551975766183333
8395,C0362978,0.004551088219284601
3228,C0550246,0.004548358022633606
7962,C1315166,0.004548011277980961
9737,C0550246,0.0045473179146959
8775,C0550246,0.004546971296048216
2181,C0486259,0.004546870672692513
7676,C1315166,0.004546117307869225
8775,C0486259,0.004545540540979067
3348,C0364674,0.004545134112472094
3511,C0486259,0.0045449706738110674
7906,C0486259,0.00454383127999922
8775,C0365392,0.004542776690363224
503,C0365392,0.004541796270980085
5114,C1315166,0.004540652873202684
9928,C0362923,0.004538763769226264
0392,C0368036,0.004534290877071437
3391,C0365392,0.004534290877071437
3885,C0362909,0.004531052406570678
9357,C0362909,0.004529880762580534
3777,C0365095,0.004522777525169375
0359,C0365095,0.004517524175307298
8412,C0364096,0.004515775210596432
503,C0364207,0.004515636449900836
3329,C0364207,0.004515497695971581
7931,C0364133,0.004515497695971579
5013,C0364290,0.004514804027803061
0202,C0364133,0.0045145266078827065
5423,C0364096,0.004514318560693909
4685,C1369594,0.004513561397390838
0359,C0364207,0.004513555851150515
5461,C0364055,0.004513105255256272
4620,C0366777,0.004511207303693171
503,C1369594,0.004510302073320477
9737,C0364055,0.00450656233744196
3764,C0364055,0.004505110399206183
3406,C0362910,0.004501789257393631
3452,C0362910,0.004501789257393631
6561,C0362910,0.004501679835324437
4292,C0362910,0.004501679835324437
4651,C0362934,0.004494977411158911
5022,C0362934,0.004494859340708735
437,C0362934,0.004494741275175498
6561,C0362934,0.004493914954091323
3943,C0362947,0.004491684266902281
9648,C0362978,0.004489098033240998
0151,C0364290,0.004487518545350955
4582,C0550447,0.00448746197374324
8775,C0550447,0.004486952880132305
4574,C0550447,0.004486613535242056
570,C0362908,0.0044865301935961225
3129,C0364968,0.00448610459416396
5222,C0362908,0.0044853160650431215
9737,C0363885,0.004484496473880946
4709,C0362908,0.004483900239689735
5795,C0550440,0.004481442431835115
7865,C0550440,0.004481135355951479
4341,C0363885,0.004481119473622925
9357,C0550440,0.004480060852852386
3329,C0362906,0.004479386903888251
0202,C0803387,0.004478328643275073
8106,C0362908,0.004478244013612595
4429,C0364479,0.004477700741506985
5022,C0362906,0.0044776768315429785
