icd9_code,Rx_CUI,normalized_co_occurrence_probability
3975,C0772628,0.017466428135580688
5498,C0995060,0.017465804153956557
9971,C3888181,0.017465622835834672
8452,C4282061,0.017464147241195802
3571,C4082777,0.017463177125041227
2319,C0995060,0.017462353372817655
0212,C0689398,0.01745786839338006
7761,C4082780,0.017455456410736217
3726,C4282007,0.01745410850165411
4591,C4082774,0.01745225728524165
3956,C4048957,0.01745033831920775
7932,C0976856,0.017447241186257418
9634,C1169578,0.017446343888939123
3931,C2608111,0.017439664986181398
0131,C4281882,0.017438427134942824
0390,C2608111,0.01743559330697963
3727,C0711421,0.017434368713421425
8382,C1814189,0.017433348902322197
415,C0980955,0.01743198694632789
5794,C0977056,0.01742991464434741
8411,C0977796,0.01742702869746428
9921,C0712074,0.017426724130740475
9904,C0688460,0.01742620873207159
9604,C0355698,0.017424653817024006
3931,C4082772,0.017421519871376558
7935,C4281944,0.01741820748579233
3421,C4048957,0.017416977461360936
9604,C0976946,0.017416820864754556
8099,C4282007,0.01741511452840342
0234,C4281975,0.017414982231536216
5421,C0693367,0.0174144908590922
9915,C0708380,0.017413332723291985
5732,C0712074,0.017409216035478313
3522,C3887765,0.017406386833896885
8099,C2955100,0.017404986829738317
5503,C0980955,0.017403749786319627
403,C4082779,0.017402950823690568
3818,C0593903,0.017401851559583074
2319,C4048954,0.017399871305942328
3845,C0981359,0.017396082483403096
7935,C4282051,0.017394000431273437
0353,C4082746,0.017393794126334447
9705,C0710299,0.0173929409800348
5198,C0782173,0.01738714802693511
3893,C2710010,0.01738130224002824
9928,C4082746,0.01737996117172545
4439,C4281975,0.017378933069451867
4513,C0688497,0.01737807640159369
598,C4282050,0.017376870699961355
3451,C0782173,0.01737576539578873
0131,C1696556,0.017372622571753836
9915,C0716500,0.017371447741153925
3964,C4082774,0.01737022717096901
9671,C1329800,0.01736865809437649
9915,C1169663,0.017368658094376488
4601,C4282054,0.017362683007750512
5101,C4082777,0.017361519328786452
9671,C0710688,0.01736141952354502
8751,C0978624,0.01735862207220984
8339,C4082772,0.01735725433640981
5101,C0978612,0.017354420909573356
9608,C0689877,0.01735436945716228
8843,C0689398,0.017353607993737082
8674,C4082777,0.017352441299564897
7935,C0689881,0.017351048623504967
5198,C4082746,0.017348474336247813
4593,C4282007,0.017348403838099373
9702,C0978612,0.017346294849344225
8867,C4048223,0.01734515267403881
9672,C1590998,0.017343587691744787
9744,C4048916,0.017343587691744784
8857,C2343627,0.017342115000505188
9672,C0358980,0.01734150144590412
8674,C1814189,0.01734141074985906
5349,C0978624,0.017341084251200043
9904,C0981328,0.01733876236658499
7935,C0711126,0.017338581464124515
0061,C3887855,0.017337216582875542
5361,C0689881,0.0173343391005263
9359,C0795367,0.017332707922052677
3524,C4082647,0.017332287017831252
8415,C4082638,0.017332148724764542
0390,C0995060,0.017331077021155578
4823,C4082647,0.017330162247036512
8607,C0710299,0.017329170048416522
3539,C4281899,0.01732873308727486
966,C4082669,0.017328076888519957
5732,C1696556,0.01732691042390717
4591,C4281975,0.01732596372262041
4439,C0689877,0.017325855876510473
9915,C0975440,0.01732530836883273
8345,C4282000,0.017323578450207742
5503,C4082647,0.01732284719643783
966,C0981036,0.01732207944005426
3533,C0689398,0.017311774420158823
3893,C1657812,0.017310708690864898
8339,C0994978,0.01730529487879108
7869,C0976856,0.0173026136321052
8339,C4282000,0.0173026136321052
9671,C0938980,0.01730226844255546
5110,C0772628,0.01730134918404767
3812,C0691137,0.01730124464848684
3403,C0938971,0.01729675668568931
3712,C0772628,0.017293642749001942
0125,C0981356,0.01729364274900194
5503,C4082780,0.017292053044599836
8154,C0711421,0.01729016792373936
4591,C4281944,0.017287319141375327
4623,C2343627,0.01728445057549377
9904,C1639484,0.017283099530333648
3957,C0710299,0.017280768261809517
3615,C0977463,0.017280368000167443
9462,C4282000,0.01727928385914268
9961,C0693367,0.01727845705458238
022,C0140600,0.017277576767963522
9702,C3888181,0.017277323935599356
7936,C4082774,0.01727321427040861
8415,C0977796,0.01727313039136646
4611,C1169578,0.017272909047429744
0151,C0691212,0.017270928178774028
4576,C0976856,0.017270229146712456
5012,C0994978,0.017268445072447413
9925,C0995060,0.017267034644942572
3931,C0774583,0.01726682706053838
3891,C0981552,0.017261846831610736
3818,C0939651,0.017261672420750395
8339,C0978252,0.017260893991605217
8451,C1359886,0.01726085407387251
4131,C0689881,0.017258730181592685
9604,C1329800,0.0172560308106302
9904,C4082669,0.017255906048721934
0212,C0710299,0.017253873698959303
9604,C0715899,0.0172534423351191
3794,C4281899,0.017250717350591683
8857,C3887765,0.01724671079313549
7779,C0977786,0.017242748643531185
8102,C0140600,0.017242678470474976
4620,C3887765,0.017241042621402004
415,C0981517,0.017239453193561405
2101,C4082780,0.01723117706954537
8845,C0693367,0.017229808778800024
4673,C0689399,0.017228112370996463
3403,C0593736,0.017227452738377343
415,C4282061,0.01722690826471204
8451,C0981738,0.01722333106852656
4621,C0978252,0.017222828547791703
5011,C0691137,0.017221603156720337
9904,C0974727,0.017220104499035615
3964,C3887855,0.017219211180634204
966,C0976016,0.017216245964091697
8849,C4282007,0.017214934720358416
9671,C0936051,0.017214173739342756
3726,C0772628,0.017213970262342847
8919,C4082772,0.017213160698296457
3891,C0981582,0.017211799869275922
5551,C4082746,0.017211799869275922
3972,C0689398,0.0172114681543649
5523,C0977056,0.01720919726351094
8674,C4082780,0.01720502435621997
4223,C1169578,0.017205002778981474
9705,C0593736,0.017204092176030424
8607,C4282056,0.017202116849143044
4593,C0978612,0.01720196087785774
2309,C0795367,0.017201574674245698
5498,C0977439,0.017201123936067687
3523,C0712925,0.0171978721697293
5188,C0693367,0.017197124300398527
9671,C0979164,0.01719405058105015
5732,C0974988,0.01718960048676918
415,C0938971,0.017189368306261395
4576,C4282056,0.017187705503820826
0131,C0795367,0.01718702999248669
9671,C0355698,0.017186874038244843
4591,C4048223,0.017185231867812817
9672,C1967398,0.017184263917117495
5421,C2343627,0.01718391667020361
3733,C0690321,0.01718340346044727
8152,C4082638,0.017182212187426164
9672,C0977811,0.01718221218742616
8339,C4282005,0.017181458601972486
4823,C0774583,0.017180177050485496
3891,C0687816,0.01717918585348139
5425,C4048957,0.01717543206769155
8849,C4082777,0.017170338695933627
3533,C0593905,0.01716581427191943
7935,C0980636,0.017163208119553373
5472,C2955100,0.01716202821023545
598,C4048933,0.01716149487467065
5222,C4281875,0.01715899015017204
8103,C0774583,0.017152310485368086
3479,C4281875,0.017150708533192414
7817,C0795367,0.017148860501283485
8339,C0782173,0.017148186573872085
8867,C1169578,0.017147414679446957
4576,C0978612,0.01714535660116854
8099,C0710299,0.017142820101512964
7936,C4282051,0.017142291749412897
4576,C0593736,0.017137852597482812
8968,C4282056,0.017133353042640364
3601,C2920421,0.017131605589688674
9672,C0688460,0.017130861250038414
7936,C4082772,0.01713050594243865
034,C0693367,0.017129318893587066
3601,C4082647,0.017127402712267394
3972,C4282054,0.017127264737069717
3812,C0995060,0.017126390199047454
5411,C0773592,0.017124360332448768
3844,C1814189,0.017122829577014807
8857,C4281975,0.017122239700175283
5123,C4048954,0.017119578213388185
9671,C0773522,0.017117103211882034
8451,C0712925,0.017114963283438072
9462,C2343627,0.017112472632141034
3971,C0978612,0.017106608141779816
5188,C1814189,0.017103563215329312
4543,C4082647,0.01710323893539198
3524,C4082780,0.017103187842268493
5361,C2343627,0.017102444665003515
5012,C4281944,0.01709983009847985
8919,C0975164,0.017099487517256807
0159,C0978604,0.017097872658446357
3734,C0140600,0.01709768067656962
0159,C0593903,0.017096437459615255
4620,C4281875,0.01709643745961525
544,C1169578,0.017096096255546027
9604,C0716229,0.017095588922670196
3329,C2343627,0.01709491279924792
4439,C4082774,0.017094863620744093
9672,C0687816,0.017094404633696523
5361,C4048223,0.0170914976793723
3794,C3888181,0.01708973748800488
598,C4282007,0.017085548188628036
391,C0977796,0.017083309975269752
8105,C4082772,0.017081663222233385
3963,C0981738,0.01708066462120032
9921,C4282056,0.017078848073287856
5732,C4282007,0.017078453236434345
8607,C0772628,0.017077452902933093
7935,C4316969,0.017074158309534498
9634,C0978612,0.01707107236210158
5732,C1814189,0.017070998839420704
3931,C4082779,0.01706949616111061
8452,C0973757,0.01706812713325155
8102,C4281975,0.017067877779760862
8849,C0981517,0.01706760391486169
8849,C0140600,0.017066385623446242
8754,C0978604,0.01706523092968215
3812,C4048933,0.017061938688870362
3421,C0689398,0.017060672747781468
5188,C0691212,0.017053047665941706
966,C0716229,0.01705019726835142
5361,C0710780,0.017049286905970615
8415,C4048933,0.017045747441994167
3614,C4082772,0.017044372465331956
8105,C4282051,0.017043099529870816
3794,C0974988,0.017042916825949782
415,C0976856,0.01704206067233765
5361,C4048933,0.017041703964584702
3891,C0690437,0.017040491259054307
3321,C0981356,0.017038672492883062
3512,C0689399,0.017038439343080535
3998,C4082779,0.017035641994679083
0234,C4282007,0.01703492907770454
0063,C3887855,0.017031602843926474
0353,C3887855,0.017031015475128326
3201,C0710299,0.017026869489285716
0151,C0981367,0.017024364557039928
0131,C0689399,0.01702398651185046
4319,C0981738,0.01701949575954224
3522,C4281882,0.01701925852105413
3512,C4082774,0.017017670425566164
4621,C4282056,0.017016633316497262
4593,C0710780,0.017015211559114826
3451,C0140600,0.01700977387452133
4593,C0994978,0.0170088882962055
4543,C4282050,0.017005653090864468
8609,C0593736,0.017005328177893207
0125,C0976856,0.01700526717507467
3523,C4282056,0.017003810732782107
5188,C2343627,0.017003743157119666
0309,C0711126,0.017000693371542048
5462,C0973757,0.01699935177868642
4011,C4282005,0.016999351778686417
3533,C0939651,0.016996764960653155
4611,C0693367,0.016996717934175135
3174,C4082780,0.016996202702929824
0159,C0981738,0.016995637595665282
0159,C0978612,0.016995589369157814
9462,C4048954,0.01699444181463527
8669,C0712925,0.01699426958168151
4582,C0693367,0.01699130623315024
3891,C3888100,0.016984629562349633
0392,C0981359,0.01698411341129144
8415,C0980955,0.016981258962067595
3818,C1169578,0.016981004381900863
9608,C4281882,0.016980152367778983
8108,C0974988,0.016980152367778983
3736,C0140600,0.01697935647692695
3961,C0875827,0.016973383223496077
8607,C0593736,0.016972504835559756
034,C4281875,0.01696988501107127
8382,C0712074,0.016966208146771182
9604,C0974388,0.016965100091698798
0042,C0689881,0.016964002718269745
9969,C0687868,0.016963200872544014
8669,C0977439,0.016961927493443982
8105,C1359886,0.016960580792289248
3249,C2955100,0.01696042578084132
0131,C0981517,0.016960314794215302
3972,C0938971,0.016959783244862484
4242,C0981367,0.01695804778285266
9656,C0691212,0.016957145342607557
5012,C4048954,0.016956240350693517
966,C1875629,0.016953103473959116
3844,C4282050,0.016952574165137357
3844,C0981742,0.016947178310264828
8856,C4281864,0.01694681447854641
4319,C0974988,0.01694589768512907
9672,C1875629,0.01694317693646173
4223,C4048933,0.01693301894758982
9672,C4082669,0.01693129719319355
3794,C0977796,0.016929400638421598
8051,C3888181,0.016928786096430923
9702,C0938971,0.01692871810702419
9608,C0973757,0.0169281732782028
0390,C0782173,0.016927188475620542
3712,C0691137,0.01692597013414021
8345,C0981356,0.016925516838165344
8841,C4048916,0.016925245789888806
8856,C0974286,0.016919489477345156
3956,C4281875,0.01691920445060049
9703,C4282007,0.01691651828749661
8108,C0689877,0.016913194995014095
3523,C4048954,0.01691136236840781
9656,C0689881,0.01691061386537573
5732,C4048223,0.016902952299255744
5101,C3887855,0.01690060145734489
3605,C4082774,0.01689246889975613
9671,C0876691,0.01689095928439483
4233,C1359886,0.01688733618420778
8106,C4048954,0.016883644202644276
8968,C0980955,0.01688263113691112
5101,C0995060,0.016882293841457122
3961,C0981269,0.01688211103830081
5198,C0939651,0.01687895258238168
3893,C0710332,0.01687724886832307
7936,C4082647,0.016875643259144917
3451,C4281944,0.016874876787524463
3845,C0978624,0.016873711485719693
5462,C0710299,0.016873114365146248
8382,C1169578,0.016872672856839542
9921,C3888181,0.0168707329337854
3403,C0981517,0.016868823605366443
5498,C0691212,0.016868173777089924
9921,C0689398,0.016866729424716804
9703,C4281882,0.016865878078763788
3778,C4282007,0.01686509276167893
544,C0774583,0.01686471190664373
2319,C0712074,0.016864623400300698
8857,C0973757,0.016861284909289766
3893,C1329836,0.0168584882914927
7936,C1169578,0.01685658086765329
0013,C0978604,0.016855576037463568
540,C0981517,0.016854089924212477
3818,C0980955,0.016852159219885036
966,C1329836,0.01685129667097674
8103,C4048845,0.016851253455049377
3891,C0979164,0.0168507407389617
4562,C4281899,0.016840681237314113
9671,C0710332,0.016840049734038957
0234,C0994978,0.016834673301600548
8452,C0980955,0.016832536736345407
0239,C2343627,0.01683108535134699
9904,C1699272,0.016830948098731747
8103,C4282061,0.01683010791802327
3973,C0689881,0.016828362574967635
3893,C0593643,0.016826102955162958
8339,C0689399,0.01682360102814029
3733,C1696556,0.016823327273077133
8382,C0593736,0.01682327195859662
3512,C1169578,0.016822708195097267
598,C4281975,0.016820800829388933
9608,C4048933,0.016815471228196384
9608,C0978252,0.016809320373525508
8851,C0978612,0.016806165954036025
0092,C0710299,0.016802224430349476
0212,C3887765,0.016798133073386533
9671,C0976016,0.01679783608111051
3925,C0772628,0.016795934161502196
9977,C0774583,0.016794790932412
8669,C4282061,0.016785534289838196
9671,C0976595,0.016785195561658233
4673,C0710299,0.016783266199628704
3722,C0713844,0.01678248561068506
9608,C4082779,0.01678194958148741
8961,C0977056,0.016771554251412326
7939,C0693367,0.016771406732160012
8104,C0975164,0.01676991059763232
7749,C0693367,0.01676878865462327
0353,C0711126,0.016768492314910843
0042,C0978612,0.01676757205246681
544,C4282007,0.016767000490554046
3492,C4082772,0.016766825579918595
8919,C0976856,0.016765744062715027
5551,C2955100,0.01676274974821364
7936,C0978252,0.016760938840709286
5137,C4282054,0.016760167085680976
3452,C2343627,0.01675869725329822
0234,C0978612,0.016757624008416558
5122,C4281899,0.016756021438770047
4591,C0711126,0.016754215699291277
415,C4082777,0.016748392907727522
5110,C0710780,0.016744769502255064
9815,C0981517,0.016743610104802003
4593,C0978604,0.01674349043330379
9671,C0716564,0.016740451767844732
0239,C0974988,0.016740092159600383
3533,C0772628,0.01673493155555961
5101,C0938971,0.016732128666697373
8674,C4282050,0.016731215873234458
7915,C0981356,0.016730722938477844
5012,C0782173,0.016730525771903995
3812,C0978612,0.016729826003224445
3607,C0994978,0.01672555855632563
3844,C0689399,0.016725227503122653
8104,C0976856,0.016722586256719154
8856,C0709910,0.01672150987735727
9755,C0978624,0.01672125008035611
4591,C4281882,0.016721225083090156
8945,C0689881,0.01672029658067606
8754,C0977439,0.016719835757622606
4439,C0978612,0.01671595814768361
4823,C4082779,0.016715671938747404
3174,C0981517,0.016711020775398495
8607,C4048223,0.016710352983755773
7936,C4082780,0.016709397523912716
3726,C4082638,0.016707289481424137
5198,C4282056,0.016706585632051282
3348,C0140600,0.016706487097403123
8162,C3888358,0.016706175077926152
8104,C0693367,0.016706175077926152
5503,C4082779,0.01670551723994606
7936,C4281975,0.016704179852833765
8674,C4282051,0.016703175426499333
7936,C4281944,0.016694905330885818
4632,C0782173,0.016694711059155168
5101,C4282000,0.016693925474358953
8674,C0593736,0.016693508159528303
3961,C0975821,0.016688284498395527
9904,C1329800,0.016686262244335053
966,C0687816,0.01668391510385876
8669,C0995060,0.0166817831442175
3891,C1657812,0.016680693727260432
8345,C0693367,0.01667761782514069
4591,C4282050,0.016677362447836522
544,C0710780,0.016676136734845345
3524,C0938971,0.01667251861589605
5421,C3887765,0.0166719169273603
391,C4282050,0.016671158944413927
8849,C0712925,0.016668919812016358
4632,C0978612,0.01666659877010488
8103,C4282050,0.01666564820838596
8382,C0976856,0.016663527449912948
8102,C4282050,0.016660829005851474
3794,C0712074,0.016655774935609973
9462,C0980955,0.016652754536981906
034,C0994978,0.01664963730998256
4432,C0689877,0.016648510778780854
3229,C0712925,0.016647785953044596
9906,C0939651,0.016647785953044596
0042,C0689877,0.016645816812261096
9671,C0708582,0.016645376316164855
8867,C4282056,0.016645088490112037
3324,C1586354,0.01664198939299926
8106,C0710299,0.016641491420766017
0234,C3887765,0.01663840459191645
3961,C0688627,0.016636236683712027
0131,C0140600,0.01663532594971118
3174,C4082772,0.016631511429635325
5732,C4048933,0.016631222347367573
9703,C4082780,0.01662849830624859
3522,C4282061,0.016627903314993513
5012,C4282056,0.016627393353009348
3891,C0687786,0.016624764857936437
3893,C3887769,0.016624009773526512
4673,C4082638,0.016623980867232237
8851,C4282051,0.016623354048857602
8105,C3887855,0.016623342989027384
3772,C4281875,0.016623207361660997
9604,C0355699,0.01662076640983831
4601,C4082780,0.016620766409838308
3727,C0981356,0.016618658834557806
7779,C1359886,0.01661786861791943
8163,C0712925,0.016615886442431817
5110,C0593736,0.016614971735825327
966,C0772695,0.016610628117668537
9977,C0994978,0.01660636475267729
8919,C0974988,0.016597609525608268
9904,C0689115,0.016596752979146968
8609,C4082638,0.016596464654682876
3818,C2920421,0.016594306142123122
3893,C0978058,0.016593755693317416
3726,C0975164,0.016593405424833466
3844,C2920421,0.016588690507631128
8099,C2343627,0.016587702925905407
9671,C0991735,0.016585590895955717
3615,C0716080,0.016583350202209673
8411,C4082772,0.016580340709875213
4591,C0593736,0.016578882855930357
3844,C0693367,0.016574510678682056
3479,C1359886,0.016569738832906994
3523,C4082638,0.016569136736917425
4575,C0140600,0.016563369553461302
543,C0975164,0.016563354587905067
4620,C0693367,0.016561461500201626
8968,C4048933,0.01656106306655628
8345,C0974988,0.016560103274549806
5188,C0973757,0.016557461077014873
8851,C4082774,0.016556275650039688
7935,C0795367,0.016555216585057403
3229,C4082779,0.01655427644420667
9604,C0978381,0.016550847721098265
9390,C0308812,0.016544630733865355
0131,C4082638,0.016542623067249858
3199,C4082780,0.016540736897661026
3961,C0713356,0.01653898580110879
9604,C0976599,0.016538739579921215
4611,C2343627,0.016537235038257662
4399,C2955100,0.016536591459320182
5059,C0995060,0.016535207132567217
8611,C3887855,0.01653433109936095
7779,C3887855,0.016533588687017285
0151,C0981356,0.016531766054105796
8415,C4082779,0.01653072598182833
9608,C4281975,0.016530125993709725
540,C0772628,0.01652948431067246
9604,C0689115,0.016527245515652045
9634,C0689398,0.016526300324914152
5732,C0977056,0.01652396106351626
598,C1814189,0.01652014285655519
8314,C0981359,0.016520033125909744
8382,C4282050,0.016519853865796463
4623,C4048954,0.01651680763112082
544,C4082772,0.016516412750476328
3179,C4282056,0.01651579665858896
3451,C4282054,0.016515700713575172
8102,C4082647,0.016514879123838633
8609,C0772628,0.016513029777728422
8669,C0710780,0.016511013574851716
3808,C0716159,0.016508831831018162
3893,C4048581,0.016507001397419903
3712,C4082746,0.01650556018804464
3893,C3887771,0.016503625399236208
9604,C0977811,0.016499992237070278
5101,C0712074,0.0164996741705512
5472,C4048954,0.016496821703592773
5421,C4282007,0.016496544427754837
8669,C0978612,0.016494923898736066
3712,C4282061,0.016494791260039034
9671,C4048581,0.01649457601046743
8102,C0691212,0.01649368876625932
9971,C1814189,0.016492039870685742
3571,C4282051,0.01649100067187693
2319,C1814189,0.016490366104608172
415,C0710780,0.016484866851959046
3601,C0977439,0.016484266654171326
9359,C4281899,0.016483394129072463
8856,C4048724,0.01647812439072295
9634,C4282056,0.016477832961780996
9703,C4082772,0.016476375956189202
0131,C0975411,0.016476167831458822
5198,C4281944,0.016473358035823872
966,C0692805,0.016470925507338304
5732,C0691212,0.01646999196698902
8051,C0711421,0.016468891281427842
5188,C4082777,0.01646850426217425
3893,C0359162,0.01646790529281025
0063,C0690321,0.016465380533577843
8411,C0774583,0.016465109909398323
9977,C4082638,0.01646443724968242
0044,C0691137,0.01646394880159564
8873,C4082772,0.016463273331248886
8162,C0995060,0.01646174710523976
9671,C0687938,0.016461702276199953
3512,C4082780,0.0164608700552241
5011,C4281899,0.016460229936756523
3749,C0689881,0.01645909381050842
4439,C0981517,0.0164560021941382
5198,C4048933,0.01645077055246719
9672,C0875650,0.016443054923406444
3964,C0977439,0.016439588943911548
5361,C4282056,0.01643858277777868
7936,C0691089,0.016433337228525163
4223,C4048957,0.016431671434872765
8321,C0974988,0.016431384534578184
3733,C0593736,0.01643138453457818
4632,C0774583,0.016430420427488206
8103,C4048933,0.016429335508816967
4241,C4281875,0.01642926064927302
0234,C0973757,0.01642560803823935
8452,C0978624,0.016425376539166574
0124,C4048954,0.016424736189188993
415,C0691212,0.016421758108853723
415,C0981442,0.016421403810599037
437,C4281875,0.016418786366279022
8102,C4048933,0.016415721171599174
0042,C4082772,0.016415390376642518
3451,C4282056,0.016410910568574372
3961,C3887760,0.01640664655747495
8659,C0939651,0.016404268676111593
4593,C4082647,0.01640222663188884
0124,C0693367,0.01640117519146836
8609,C0977796,0.016393592640264472
598,C0689881,0.01639229729766335
3893,C1329877,0.016392101839414124
8674,C4082779,0.016390680258382417
4576,C0981517,0.01638937787426175
391,C0980955,0.016388731610141333
4591,C1696556,0.016386463886034566
5732,C0689881,0.016384590732629028
5419,C0710780,0.016382304876808005
387,C4281899,0.01638195635940037
9977,C0693367,0.01638069630824211
8674,C2920421,0.016378405537106604
3971,C4082774,0.016377565257200716
4542,C0938971,0.016373660291436908
3818,C0975164,0.016373564286572516
0047,C0975164,0.016373564286572516
3736,C4048933,0.016372139985501834
8849,C4282051,0.01637096273150552
0151,C0693367,0.01636792034623499
8607,C0938971,0.016365479510651808
3614,C0981517,0.016364968455915674
415,C0974988,0.016362150427150883
4621,C0973757,0.016358718373917936
3893,C0710329,0.016356247388290945
966,C1618624,0.016351405435911976
4632,C4281882,0.016347140601449983
8845,C0977056,0.016346023951513057
966,C3833080,0.01634429848954331
3179,C0981356,0.016343452794465432
9604,C1739436,0.016343394367529573
3229,C0691137,0.016342649457017206
3727,C4281944,0.01634194382137275
3615,C4281898,0.016340531907675267
8309,C2343627,0.016334335199445594
391,C4282051,0.01633350904153237
7749,C4282007,0.016333358856691235
8321,C0979637,0.01633131234118408
9904,C0875751,0.016328682742477747
5110,C4082777,0.016326845463432875
9604,C0876691,0.016326457828186144
9604,C0975440,0.016324593116597508
4601,C0978604,0.01632419227200458
3961,C0688666,0.016324192272004576
3611,C0773592,0.016322789455272747
9921,C4048223,0.01632123922575722
4444,C4282007,0.0163209861521964
4823,C4282005,0.01631607684445227
4575,C0994978,0.016314665069520163
8845,C0995060,0.016313070001756292
315,C4082638,0.016312636126759022
3492,C4282054,0.016308493094759353
544,C4282050,0.01630785128007193
3761,C4048957,0.016306572611730377
4673,C4082774,0.016303282841406086
9904,C1572622,0.016301773182382958
3961,C1967398,0.016301773182382958
0042,C4082647,0.016297141659527007
8849,C0711126,0.01629525375624928
8867,C0938971,0.016294353651393437
0131,C0981442,0.016294312448732653
7769,C4082638,0.016293634504571025
5794,C0978252,0.016293165188313717
9904,C1620467,0.01629157523832679
0234,C4082647,0.016291355581289396
640,C0715205,0.016288781030875873
4621,C4281944,0.016288273336083077
8105,C0782173,0.01628598124202258
8102,C4282061,0.01628441140884365
9672,C0690872,0.01628374431210076
8872,C0772979,0.016283046240200313
3818,C4281944,0.016283028821589357
5472,C4082772,0.016283012714086442
415,C4048933,0.01628068582602076
9915,C2722209,0.01627843829205952
8945,C0691212,0.016278215920095318
9906,C4082647,0.016276546214115548
9672,C0977188,0.016276496427928566
0331,C0706574,0.016274943236371284
9672,C0692805,0.016272613948453873
9671,C0979084,0.016266199620893734
9229,C0977056,0.016265891900982092
7915,C0711421,0.01626579996230672
3726,C0140600,0.016265125467452225
0047,C0977439,0.016263117230782977
3956,C0978612,0.016262915028116453
540,C4048223,0.016260937980915633
0110,C4316969,0.016258538275341506
9815,C0689398,0.016257831223560695
3893,C0687786,0.016257737290839677
966,C0688490,0.016257100661437415
4542,C4082774,0.016256599973157825
8105,C0938971,0.016254652504285653
4575,C2343627,0.01625422611885989
4576,C0772628,0.016253183927988708
3844,C0691212,0.01625001395129917
8102,C0774583,0.01624753031545848
4621,C4282007,0.01624710236549105
4601,C0710299,0.016245764589392964
8345,C0978624,0.016245381286529432
7761,C4282051,0.016245381286529432
034,C0975164,0.016244690125718976
4823,C4082774,0.016244591762558196
0159,C4281882,0.01624225868360071
5012,C0977796,0.016240225794175434
3972,C1359886,0.01623908754815292
544,C0689881,0.016238679784821484
3891,C0703985,0.016238356946355368
8968,C0978604,0.016236998027011923
8451,C3887855,0.01623610501205833
9672,C1169835,0.016235842092315943
9672,C0715769,0.016231861671079418
3961,C0706906,0.016230806550450463
3893,C0703985,0.01623008526339525
3523,C4282050,0.016228847669013814
8674,C0974988,0.016228532034429064
3601,C0593736,0.016228311990699327
391,C0994978,0.016224804825591667
544,C4082774,0.01622361570644011
8851,C0938971,0.01622196220986859
9604,C0708479,0.016219566314925195
3893,C0979084,0.016218667753150406
7936,C2343627,0.01621687186697563
543,C4082780,0.016213655530914903
3571,C4282054,0.016212647661479323
8102,C0689881,0.01621264766147932
9906,C0995060,0.016210784669821635
0234,C0979637,0.016210484809542958
8851,C0795367,0.016210484809542958
966,C0716564,0.016206115154130066
3931,C0689399,0.016204337031556226
9671,C0875650,0.016196824482465656
9390,C1813388,0.016194927565276095
3522,C0711421,0.016194927565276095
5110,C0975411,0.01619435032186688
9390,C4082656,0.01619160892034939
4524,C0691212,0.016191508374422445
598,C4048223,0.016191235374582558
8339,C0140600,0.016191108956475502
8872,C3887760,0.016191042444524767
8844,C0716159,0.01618764955591897
0234,C0974988,0.016186739079821287
0015,C2608111,0.016186690419033402
598,C4282061,0.01618232321044888
3961,C0982805,0.01618147358820232
3492,C2920421,0.01617918160947115
3391,C0981517,0.01617849059958962
8415,C1814189,0.016176625927366378
8669,C0975164,0.016174820333085354
3893,C0691431,0.016170303910214828
9914,C0978612,0.016168412568383767
9904,C1329651,0.016168412568383767
5198,C0980955,0.016167590369777114
8103,C0593736,0.016166989239828948
3998,C4082780,0.016163900744085906
966,C0691061,0.01616284039788241
4542,C0978612,0.016162658754740468
9671,C3887762,0.01616172919066831
4223,C0980955,0.016160294756637942
8669,C0691212,0.01615932234981383
3492,C0974988,0.016158559876629466
4524,C0711126,0.016158136493674924
5198,C0938971,0.016158122229506553
9904,C2722437,0.0161568367641926
0044,C4048954,0.0161488220538137
966,C0687869,0.01614753469877817
8945,C4282000,0.0161459079647714
9671,C1812857,0.016145477940498556
5012,C0774583,0.016145275836195544
9672,C0980968,0.016144733897331738
5137,C4082638,0.0161441306642913
5091,C3887765,0.016143625487764365
8845,C0712074,0.01614043406756351
8845,C4281882,0.01614029060198281
5732,C4281944,0.016139454609349423
8845,C2920421,0.016139400366770692
3973,C4048933,0.0161373181247052
8103,C2955100,0.0161373181247052
3615,C0713844,0.0161369485996842
9671,C1813768,0.01613435854158137
4591,C0978612,0.01613394476451033
3961,C4048488,0.016132381181679513
8609,C4048223,0.01613142231883013
9462,C0710299,0.01613132980239017
4823,C0978604,0.01613098287422599
9671,C0974388,0.01612797908382794
8339,C4082780,0.016126389967440372
3961,C0716174,0.016125049198165067
5110,C0973757,0.016123775338078253
4673,C4082746,0.01612323830133714
9671,C0358003,0.016122601670445113
3891,C0593643,0.016122082967534847
8365,C0981367,0.01611951609122491
8105,C0978624,0.016118339114075602
540,C4082647,0.016117904914267775
0044,C0693367,0.016115109686572447
8669,C4281944,0.016113545896204704
7749,C4282054,0.016112493563259247
3479,C0772628,0.016111230091577368
8949,C0995060,0.016109768650175653
3403,C4082774,0.01610911190010349
8852,C0994978,0.016106732649842078
3512,C0974988,0.016106572576776633
3964,C0981738,0.016106330903246212
5794,C0973757,0.01610246501201054
9608,C0980955,0.01609835932756707
8919,C0593736,0.01609818086218166
9921,C0774583,0.016091520695150553
3512,C4048957,0.0160904046789759
4593,C4282000,0.01608430940944625
7749,C2920421,0.01608417218053665
0131,C1639201,0.01608350334675312
9656,C3888181,0.016080335675018494
540,C1169578,0.016079618728321976
